id|year|science_avg_score|science_grade|science_basic_pct|science_proficient_pct|science_advanced_pct|science_not_tested_pct|concat_join_id
350001001|2012-2013|112.43|11|-1.00|0.62|0.29|0|3500010012012-2013
350001001|2013-2014|104.00|11|-1.00|0.83|-1.00|0|3500010012013-2014
350001001|2014-2015|112.45|11|-1.00|0.65|0.25|0|3500010012014-2015
350001002|2011-2012|99.32|05|0.37|0.63|-1.00|0|3500010022011-2012
350001002|2012-2013|136.61|05|-1.00|0.56|0.44|0|3500010022012-2013
350001002|2013-2014|117.08|05|-1.00|0.38|0.38|0|3500010022013-2014
350001002|2014-2015|105.38|05|-1.00|0.88|-1.00|0|3500010022014-2015
350001003|2011-2012|116.10|08|-1.00|0.75|-1.00|0|3500010032011-2012
350001003|2012-2013|100.86|08|-1.00|0.71|-1.00|0|3500010032012-2013
350001003|2013-2014|119.69|08|-1.00|0.56|0.31|0|3500010032013-2014
360100001|2011-2012|110.43|08|0.21|0.57|0.21|0|3601000012011-2012
360100001|2012-2013|102.00|08|0.19|0.67|-1.00|0|3601000012012-2013
360100001|2013-2014|100.36|08|0.32|0.55|-1.00|0|3601000012013-2014
360100001|2014-2015|101.50|08|0.32|0.57|-1.00|0|3601000012014-2015
360100001|2011-2012|101.54|11|0.23|0.73|-1.00|0|3601000012011-2012
360100001|2012-2013|106.14|11|-1.00|0.71|-1.00|0|3601000012012-2013
360100001|2013-2014|102.75|11|0.18|0.75|-1.00|0|3601000012013-2014
360100001|2014-2015|105.96|11|0.25|0.57|0.18|0|3601000012014-2015
360100003|2011-2012|134.96|05|-1.00|0.35|0.57|0|3601000032011-2012
360100003|2012-2013|139.27|05|-1.00|0.45|0.55|0|3601000032012-2013
360100003|2013-2014|114.36|05|-1.00|0.56|0.32|0|3601000032013-2014
360100003|2014-2015|111.41|05|-1.00|0.82|-1.00|0|3601000032014-2015
360100004|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|3601000042011-2012
360100004|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|3601000042013-2014
360100004|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|3601000042014-2015
370030001|2011-2012|93.60|08|0.40|0.50|-1.00|0|3700300012011-2012
370030001|2012-2013|98.69|08|0.38|0.54|-1.00|0|3700300012012-2013
370030001|2013-2014|108.93|08|-1.00|0.67|-1.00|0|3700300012013-2014
370030001|2014-2015|108.40|08|0.25|0.55|-1.00|0|3700300012014-2015
370030001|2011-2012|99.74|11|0.22|0.70|-1.00|0|3700300012011-2012
370030001|2012-2013|107.31|11|-1.00|0.56|-1.00|0|3700300012012-2013
370030001|2013-2014|105.18|11|-1.00|0.76|-1.00|0|3700300012013-2014
370030001|2014-2015|104.24|11|-1.00|0.76|-1.00|0|3700300012014-2015
370030002|2011-2012|111.68|05|-1.00|0.68|-1.00|0|3700300022011-2012
370030002|2012-2013|105.82|05|0.29|0.41|0.29|0|3700300022012-2013
370030002|2013-2014|113.08|05|-1.00|0.60|0.28|0|3700300022013-2014
370030002|2014-2015|118.33|05|-1.00|0.33|0.53|0|3700300022014-2015
380011001|2011-2012|135.45|08|-1.00|0.55|0.45|0|3800110012011-2012
380011001|2012-2013|125.70|08|-1.00|0.60|-1.00|0|3800110012012-2013
380011001|2013-2014|112.85|08|-1.00|0.62|-1.00|0|3800110012013-2014
380011001|2014-2015|106.75|08|-1.00|0.67|-1.00|0|3800110012014-2015
380011001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|3800110012011-2012
380011001|2012-2013|120.07|11|-1.00|0.64|-1.00|0|3800110012012-2013
380011001|2013-2014|125.80|11|-1.00|0.67|0.33|0|3800110012013-2014
380011001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|0|3800110012014-2015
380011003|2011-2012|108.67|05|-1.00|0.50|-1.00|0|3800110032011-2012
380011003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|3800110032012-2013
380011003|2013-2014|107.50|05|-1.00|0.86|-1.00|0|3800110032013-2014
380011003|2014-2015|100.14|05|0.29|0.57|-1.00|0|3800110032014-2015
390010001|2011-2012|105.00|08|-1.00|0.83|-1.00|0|3900100012011-2012
390010001|2012-2013|105.40|08|-1.00|-1.00|-1.00|0|3900100012012-2013
390010001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|3900100012011-2012
390010001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|3900100012012-2013
390010001|2013-2014|108.50|11|-1.00|0.81|-1.00|0|3900100012013-2014
390010004|2011-2012|94.00|05|0.33|0.61|-1.00|0|3900100042011-2012
390010004|2012-2013|118.42|05|-1.00|-1.00|-1.00|0|3900100042012-2013
390010005|2013-2014|102.43|05|-1.00|0.57|-1.00|0|3900100052013-2014
390010005|2013-2014|90.25|08|-1.00|0.75|-1.00|0|3900100052013-2014
390055001|2011-2012|109.09|08|-1.00|0.55|-1.00|0|3900550012011-2012
390055001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|3900550012012-2013
390055001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|3900550012013-2014
390055001|2011-2012|106.83|11|-1.00|0.75|-1.00|0|3900550012011-2012
390055001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|3900550012012-2013
390055001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|3900550012013-2014
390055002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|3900550022011-2012
390055002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|3900550022012-2013
390055002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|3900550022013-2014
390060001|2014-2015|99.43|08|0.29|0.71|-1.00|0|3900600012014-2015
390060001|2014-2015|109.32|11|-1.00|0.64|0.21|0|3900600012014-2015
390060002|2014-2015|94.68|05|0.26|0.68|-1.00|0|3900600022014-2015
390501001|2011-2012|95.50|08|0.42|0.58|-1.00|0|3905010012011-2012
390501001|2012-2013|109.33|08|-1.00|0.67|-1.00|0|3905010012012-2013
390501001|2011-2012|103.35|11|-1.00|0.65|-1.00|0|3905010012011-2012
390501001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|3905010012012-2013
390501001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|3905010012013-2014
390501002|2011-2012|121.70|05|-1.00|0.60|-1.00|0|3905010022011-2012
390501002|2012-2013|124.42|05|-1.00|0.67|-1.00|0|3905010022012-2013
390501003|2013-2014|80.90|05|-1.00|0.60|-1.00|0|3905010032013-2014
390501003|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|3905010032013-2014
400002001|2011-2012|92.49|11|0.41|0.52|0.06|0|4000020012011-2012
400002001|2012-2013|94.27|11|0.36|0.56|0.08|0|4000020012012-2013
400002001|2013-2014|94.16|11|0.35|0.59|0.07|0|4000020012013-2014
400002001|2014-2015|95.53|11|0.34|0.59|0.07|0|4000020012014-2015
400002002|2011-2012|98.19|08|0.33|0.54|0.12|0|4000020022011-2012
400002002|2012-2013|93.37|08|0.44|0.46|0.10|0|4000020022012-2013
400002002|2013-2014|104.89|08|0.29|0.47|0.24|0|4000020022013-2014
400002002|2014-2015|104.08|08|0.29|0.52|0.18|0|4000020022014-2015
400002003|2011-2012|85.52|05|0.58|0.36|-1.00|0|4000020032011-2012
400002003|2012-2013|76.23|05|0.71|0.27|-1.00|0|4000020032012-2013
400002003|2013-2014|87.60|05|0.51|0.44|-1.00|0|4000020032013-2014
400002003|2014-2015|85.39|05|0.58|0.35|0.07|0|4000020032014-2015
400002004|2011-2012|80.14|08|0.55|0.41|0.04|1|4000020042011-2012
400002004|2012-2013|84.64|08|0.52|0.38|0.09|0|4000020042012-2013
400002004|2013-2014|83.29|08|0.53|0.40|0.07|0|4000020042013-2014
400002004|2014-2015|87.76|08|0.50|0.41|0.09|1|4000020042014-2015
400002005|2011-2012|92.22|05|0.45|0.45|0.09|0|4000020052011-2012
400002005|2012-2013|93.57|05|0.43|0.46|0.11|0|4000020052012-2013
400002005|2013-2014|90.36|05|0.44|0.50|-1.00|0|4000020052013-2014
400002005|2014-2015|92.96|05|0.40|0.54|-1.00|0|4000020052014-2015
400002006|2011-2012|84.46|05|0.57|0.39|-1.00|0|4000020062011-2012
400002006|2012-2013|84.05|05|0.57|0.36|0.07|0|4000020062012-2013
400002006|2013-2014|77.39|05|0.64|0.31|-1.00|0|4000020062013-2014
400002006|2014-2015|80.44|05|0.62|0.37|-1.00|0|4000020062014-2015
400002007|2011-2012|72.26|05|0.68|0.32|-1.00|0|4000020072011-2012
400002007|2012-2013|69.01|05|0.80|0.19|-1.00|0|4000020072012-2013
400002007|2013-2014|77.18|05|0.68|0.27|-1.00|0|4000020072013-2014
400002007|2014-2015|75.91|05|0.67|0.33|-1.00|0|4000020072014-2015
400002008|2011-2012|76.26|05|0.62|0.36|-1.00|0|4000020082011-2012
400002008|2012-2013|79.50|05|0.52|0.42|-1.00|0|4000020082012-2013
400002008|2013-2014|78.75|05|0.57|0.41|-1.00|0|4000020082013-2014
400002008|2014-2015|91.12|05|0.45|0.48|-1.00|0|4000020082014-2015
400002009|2011-2012|77.06|05|0.63|0.37|-1.00|0|4000020092011-2012
400002009|2012-2013|64.68|05|0.82|0.18|-1.00|0|4000020092012-2013
400002009|2013-2014|82.08|05|0.61|0.35|-1.00|0|4000020092013-2014
400002009|2014-2015|78.47|05|0.69|0.31|-1.00|0|4000020092014-2015
400002010|2011-2012|90.98|05|0.44|0.50|-1.00|0|4000020102011-2012
400002010|2012-2013|86.95|05|0.54|0.37|0.09|0|4000020102012-2013
400002010|2013-2014|91.88|05|0.36|0.55|0.08|0|4000020102013-2014
400002010|2014-2015|77.12|05|0.73|0.25|-1.00|0|4000020102014-2015
400002011|2011-2012|79.63|05|0.63|0.33|-1.00|0|4000020112011-2012
400002011|2012-2013|83.63|05|0.56|0.35|-1.00|0|4000020112012-2013
400002011|2013-2014|77.19|05|0.72|0.23|-1.00|0|4000020112013-2014
400002011|2014-2015|83.90|05|0.54|0.44|-1.00|0|4000020112014-2015
400002012|2011-2012|74.17|05|0.66|0.32|-1.00|0|4000020122011-2012
400002012|2012-2013|75.95|05|0.69|0.21|-1.00|0|4000020122012-2013
400002012|2013-2014|78.84|05|0.59|0.39|-1.00|0|4000020122013-2014
400002012|2014-2015|81.74|05|0.58|0.39|-1.00|0|4000020122014-2015
400002013|2011-2012|73.08|05|0.67|0.33|-1.00|0|4000020132011-2012
400002013|2012-2013|72.94|05|0.69|0.31|-1.00|0|4000020132012-2013
400002013|2013-2014|76.64|05|0.61|0.34|-1.00|0|4000020132013-2014
400002013|2014-2015|78.79|05|0.68|0.26|-1.00|0|4000020132014-2015
400002015|2011-2012|91.63|05|0.47|0.37|-1.00|0|4000020152011-2012
400002015|2012-2013|94.45|05|0.36|0.50|-1.00|0|4000020152012-2013
400002015|2013-2014|95.70|05|0.25|0.65|-1.00|0|4000020152013-2014
400002015|2014-2015|109.17|05|-1.00|0.72|-1.00|0|4000020152014-2015
400002016|2011-2012|101.45|05|0.26|0.66|-1.00|0|4000020162011-2012
400002016|2012-2013|107.17|05|0.22|0.56|0.22|0|4000020162012-2013
400002016|2013-2014|93.44|05|0.42|0.53|-1.00|0|4000020162013-2014
400002016|2014-2015|99.57|05|0.21|0.69|-1.00|0|4000020162014-2015
400002017|2011-2012|92.46|05|0.43|0.46|0.11|0|4000020172011-2012
400002017|2012-2013|91.46|05|0.44|0.44|0.12|0|4000020172012-2013
400002017|2013-2014|99.00|05|0.32|0.58|0.11|0|4000020172013-2014
400002017|2014-2015|91.98|05|0.44|0.50|-1.00|0|4000020172014-2015
400002018|2011-2012|104.18|05|0.25|0.67|0.08|0|4000020182011-2012
400002018|2012-2013|102.44|05|0.27|0.58|0.15|0|4000020182012-2013
400002018|2013-2014|102.55|05|0.27|0.58|0.15|0|4000020182013-2014
400002018|2014-2015|101.32|05|0.28|0.62|0.11|0|4000020182014-2015
400002019|2011-2012|111.86|08|0.18|0.56|0.26|0|4000020192011-2012
400002019|2012-2013|96.70|08|0.36|0.54|0.10|0|4000020192012-2013
400002019|2013-2014|115.47|08|0.21|0.52|0.27|0|4000020192013-2014
400002019|2014-2015|119.41|08|0.19|0.44|0.38|1|4000020192014-2015
400082001|2011-2012|102.46|11|0.28|0.61|0.12|0|4000820012011-2012
400082001|2012-2013|110.03|11|0.19|0.59|0.23|0|4000820012012-2013
400082001|2013-2014|109.33|11|0.20|0.61|0.19|0|4000820012013-2014
400082001|2014-2015|101.32|11|0.32|0.55|0.13|0|4000820012014-2015
400082002|2011-2012|104.17|05|0.28|0.60|0.13|0|4000820022011-2012
400082002|2012-2013|122.57|05|0.19|0.41|0.41|0|4000820022012-2013
400082002|2013-2014|115.98|05|0.15|0.66|0.20|0|4000820022013-2014
400082002|2014-2015|120.37|05|0.16|0.51|0.33|0|4000820022014-2015
400082002|2011-2012|101.53|08|0.19|0.75|-1.00|0|4000820022011-2012
400082002|2012-2013|102.26|08|0.32|0.55|0.13|0|4000820022012-2013
400082002|2013-2014|118.94|08|0.18|0.56|0.26|0|4000820022013-2014
400082002|2014-2015|111.00|08|0.19|0.51|0.30|0|4000820022014-2015
400082003|2011-2012|102.76|05|0.24|0.67|-1.00|0|4000820032011-2012
400082003|2012-2013|133.43|05|-1.00|0.39|0.48|0|4000820032012-2013
400082003|2013-2014|148.30|05|-1.00|-1.00|0.60|0|4000820032013-2014
400082003|2014-2015|120.53|05|-1.00|0.37|0.47|0|4000820032014-2015
400082003|2011-2012|103.87|08|0.30|0.57|-1.00|0|4000820032011-2012
400082003|2012-2013|106.93|08|-1.00|0.71|-1.00|0|4000820032012-2013
400082003|2013-2014|101.79|08|0.37|0.47|-1.00|0|4000820032013-2014
400082003|2014-2015|94.00|08|0.44|0.44|-1.00|0|4000820032014-2015
400082004|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|4000820042011-2012
400082004|2012-2013|112.54|05|-1.00|0.69|-1.00|0|4000820042012-2013
400082004|2013-2014|106.91|05|-1.00|0.45|-1.00|0|4000820042013-2014
400082004|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|4000820042014-2015
400082004|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|4000820042011-2012
400082004|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|4000820042012-2013
400082004|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4000820042013-2014
400082004|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|4000820042014-2015
400082005|2011-2012|86.00|05|0.46|0.54|-1.00|0|4000820052011-2012
400082005|2012-2013|94.09|05|-1.00|0.55|-1.00|0|4000820052012-2013
400082005|2013-2014|83.67|05|0.58|-1.00|-1.00|0|4000820052013-2014
400082005|2014-2015|86.33|05|0.50|0.50|-1.00|0|4000820052014-2015
400082005|2011-2012|101.92|08|-1.00|0.50|-1.00|0|4000820052011-2012
400082005|2012-2013|97.08|08|-1.00|0.62|-1.00|0|4000820052012-2013
400082005|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4000820052013-2014
400082005|2014-2015|103.31|08|-1.00|0.62|-1.00|0|4000820052014-2015
400083001|2011-2012|91.59|11|0.44|0.56|-1.00|0|4000830012011-2012
400083001|2012-2013|102.09|11|0.21|0.67|-1.00|0|4000830012012-2013
400083001|2013-2014|105.27|11|0.18|0.79|-1.00|0|4000830012013-2014
400083001|2014-2015|101.31|11|0.25|0.60|0.15|0|4000830012014-2015
400083002|2011-2012|96.18|08|0.33|0.59|-1.00|0|4000830022011-2012
400083002|2012-2013|104.63|08|0.25|0.59|0.16|0|4000830022012-2013
400083002|2013-2014|110.23|08|0.18|0.62|0.21|0|4000830022013-2014
400083002|2014-2015|105.02|08|0.22|0.66|0.12|0|4000830022014-2015
400083003|2011-2012|80.16|05|0.65|0.35|-1.00|0|4000830032011-2012
400083003|2012-2013|102.17|05|0.26|0.55|0.19|0|4000830032012-2013
400083003|2013-2014|88.14|05|0.38|0.62|-1.00|0|4000830032013-2014
400083003|2014-2015|100.91|05|0.35|0.58|-1.00|0|4000830032014-2015
400126001|2011-2012|107.49|08|0.14|0.71|0.14|0|4001260012011-2012
400126001|2012-2013|100.98|08|0.29|0.57|0.14|0|4001260012012-2013
400126001|2013-2014|97.65|08|0.32|0.65|-1.00|0|4001260012013-2014
400126001|2014-2015|108.35|08|0.21|0.62|0.18|0|4001260012014-2015
400126001|2011-2012|96.32|11|0.35|0.58|-1.00|0|4001260012011-2012
400126001|2012-2013|108.35|11|-1.00|0.74|-1.00|0|4001260012012-2013
400126001|2013-2014|100.55|11|0.21|0.67|-1.00|0|4001260012013-2014
400126001|2014-2015|109.26|11|-1.00|0.71|0.18|1|4001260012014-2015
400126002|2011-2012|112.24|05|-1.00|0.76|-1.00|0|4001260022011-2012
400126002|2012-2013|111.55|05|0.20|0.48|0.33|0|4001260022012-2013
400126002|2013-2014|92.88|05|0.35|0.62|-1.00|1|4001260022013-2014
400126002|2014-2015|95.95|05|0.26|0.71|-1.00|0|4001260022014-2015
410002001|2011-2012|115.50|08|-1.00|0.67|-1.00|0|4100020012011-2012
410002001|2012-2013|104.00|08|-1.00|0.67|-1.00|0|4100020012012-2013
410002001|2013-2014|111.25|08|-1.00|0.56|-1.00|0|4100020012013-2014
410002001|2014-2015|108.88|08|-1.00|0.71|-1.00|0|4100020012014-2015
410002001|2011-2012|117.11|11|-1.00|0.56|0.33|0|4100020012011-2012
410002001|2012-2013|109.18|11|-1.00|0.65|-1.00|0|4100020012012-2013
410002001|2013-2014|116.11|11|-1.00|0.89|-1.00|0|4100020012013-2014
410002001|2014-2015|116.06|11|-1.00|0.65|0.29|0|4100020012014-2015
410002002|2011-2012|123.33|05|-1.00|0.67|-1.00|0|4100020022011-2012
410002002|2012-2013|150.93|05|-1.00|-1.00|0.79|0|4100020022012-2013
410002002|2013-2014|104.15|05|-1.00|0.46|-1.00|0|4100020022013-2014
410002002|2014-2015|109.07|05|-1.00|0.93|-1.00|0|4100020022014-2015
410091001|2011-2012|108.44|08|-1.00|0.88|-1.00|0|4100910012011-2012
410091001|2012-2013|102.13|08|0.33|0.60|-1.00|0|4100910012012-2013
410091001|2013-2014|109.07|08|-1.00|0.60|-1.00|0|4100910012013-2014
410091001|2014-2015|98.77|08|0.46|0.38|-1.00|0|4100910012014-2015
410091001|2011-2012|103.29|11|-1.00|0.57|-1.00|0|4100910012011-2012
410091001|2012-2013|116.92|11|-1.00|0.42|0.42|0|4100910012012-2013
410091001|2013-2014|112.27|11|-1.00|0.67|-1.00|0|4100910012013-2014
410091001|2014-2015|117.14|11|-1.00|0.93|-1.00|0|4100910012014-2015
410091002|2011-2012|115.09|05|-1.00|-1.00|-1.00|0|4100910022011-2012
410091002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|4100910022012-2013
410091002|2013-2014|126.00|05|-1.00|0.63|0.38|0|4100910022013-2014
410091002|2014-2015|125.91|05|-1.00|0.55|-1.00|0|4100910022014-2015
410504001|2011-2012|111.31|11|0.17|0.57|0.26|0|4105040012011-2012
410504001|2012-2013|105.88|11|0.19|0.67|0.14|0|4105040012012-2013
410504001|2013-2014|101.93|11|0.24|0.68|0.08|0|4105040012013-2014
410504001|2014-2015|109.65|11|0.16|0.66|0.17|0|4105040012014-2015
410504002|2011-2012|98.52|08|0.35|0.55|0.11|0|4105040022011-2012
410504002|2012-2013|106.89|08|0.22|0.66|0.12|0|4105040022012-2013
410504002|2013-2014|105.81|08|0.28|0.51|0.22|0|4105040022013-2014
410504002|2014-2015|98.13|08|0.35|0.55|0.11|0|4105040022014-2015
410504003|2011-2012|100.04|05|0.34|0.55|0.11|0|4105040032011-2012
410504003|2012-2013|104.39|05|0.24|0.57|0.19|0|4105040032012-2013
410504003|2013-2014|99.68|05|0.31|0.57|0.12|0|4105040032013-2014
410504003|2014-2015|106.39|05|0.26|0.59|0.15|0|4105040032014-2015
420002001|2011-2012|106.89|08|-1.00|0.56|-1.00|0|4200020012011-2012
420002001|2012-2013|115.45|08|-1.00|0.60|0.25|0|4200020012012-2013
420002001|2013-2014|115.95|08|-1.00|0.47|0.32|0|4200020012013-2014
420002001|2014-2015|109.17|08|0.26|0.39|0.35|0|4200020012014-2015
420002001|2011-2012|112.43|11|0.22|0.43|0.35|0|4200020012011-2012
420002001|2012-2013|110.10|11|0.24|0.52|0.24|0|4200020012012-2013
420002001|2013-2014|107.48|11|-1.00|0.67|-1.00|0|4200020012013-2014
420002001|2014-2015|103.44|11|-1.00|0.63|-1.00|0|4200020012014-2015
420002002|2011-2012|122.33|05|-1.00|0.62|0.29|0|4200020022011-2012
420002002|2012-2013|112.55|05|0.30|0.40|0.30|0|4200020022012-2013
420002002|2013-2014|125.53|05|-1.00|0.53|0.37|0|4200020022013-2014
420002002|2014-2015|118.22|05|-1.00|0.78|0.22|0|4200020022014-2015
430079001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|4300790012012-2013
430079001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4300790012013-2014
430079001|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|4300790012014-2015
430079001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|4300790012011-2012
430079001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|4300790012012-2013
430079001|2013-2014|116.69|11|-1.00|0.69|-1.00|0|4300790012013-2014
430079001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|0|4300790012014-2015
430079002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|4300790022011-2012
430079002|2012-2013|84.82|05|0.45|0.55|-1.00|0|4300790022012-2013
430079002|2013-2014|95.77|05|0.46|0.46|-1.00|0|4300790022013-2014
430079002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|4300790022014-2015
430079002|2011-2012|85.00|08|0.45|0.55|-1.00|0|4300790022011-2012
440070001|2011-2012|114.70|08|-1.00|0.90|-1.00|0|4400700012011-2012
440070001|2012-2013|131.17|08|-1.00|0.35|0.52|0|4400700012012-2013
440070001|2013-2014|124.47|08|-1.00|0.53|0.37|0|4400700012013-2014
440070001|2014-2015|121.88|08|0.28|0.32|0.40|0|4400700012014-2015
440070001|2011-2012|105.11|11|-1.00|0.50|0.28|0|4400700012011-2012
440070001|2012-2013|115.86|11|-1.00|0.67|-1.00|0|4400700012012-2013
440070001|2013-2014|125.38|11|-1.00|0.69|-1.00|0|4400700012013-2014
440070001|2014-2015|121.64|11|-1.00|0.55|-1.00|0|4400700012014-2015
440070002|2011-2012|108.58|05|0.23|0.54|0.23|0|4400700022011-2012
440070002|2012-2013|119.60|05|-1.00|0.48|0.36|0|4400700022012-2013
440070002|2013-2014|132.22|05|-1.00|0.61|0.39|0|4400700022013-2014
440070002|2014-2015|121.83|05|-1.00|0.75|0.21|0|4400700022014-2015
450007001|2011-2012|99.92|08|0.22|0.67|0.10|0|4500070012011-2012
450007001|2012-2013|98.06|08|0.33|0.57|0.09|0|4500070012012-2013
450007001|2013-2014|110.00|08|0.32|0.46|0.22|0|4500070012013-2014
450007001|2014-2015|102.27|08|0.33|0.53|0.15|0|4500070012014-2015
450007001|2011-2012|107.03|11|0.25|0.56|0.19|0|4500070012011-2012
450007001|2012-2013|108.78|11|0.14|0.67|0.18|0|4500070012012-2013
450007001|2013-2014|102.57|11|0.21|0.70|0.09|0|4500070012013-2014
450007001|2014-2015|102.00|11|0.25|0.63|0.12|0|4500070012014-2015
450007002|2011-2012|110.94|05|0.21|0.56|0.23|0|4500070022011-2012
450007002|2012-2013|113.20|05|0.20|0.49|0.31|0|4500070022012-2013
450007002|2013-2014|108.31|05|0.22|0.57|0.20|0|4500070022013-2014
450007002|2014-2015|111.17|05|0.26|0.54|0.20|0|4500070022014-2015
450029001|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|4500290012011-2012
450029001|2012-2013|113.79|08|-1.00|0.71|-1.00|0|4500290012012-2013
450029001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4500290012013-2014
450029001|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|4500290012014-2015
450029001|2011-2012|103.82|11|-1.00|0.82|-1.00|0|4500290012011-2012
450029001|2012-2013|113.85|11|-1.00|0.69|-1.00|0|4500290012012-2013
450029001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|4500290012013-2014
450029001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|0|4500290012014-2015
450029002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|4500290022011-2012
450029002|2012-2013|100.33|05|0.33|0.53|-1.00|0|4500290022012-2013
450029002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|4500290022013-2014
450029002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|4500290022014-2015
450044001|2011-2012|101.00|08|-1.00|0.71|-1.00|0|4500440012011-2012
450044001|2012-2013|96.29|08|-1.00|0.71|-1.00|0|4500440012012-2013
450044001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4500440012013-2014
450044001|2014-2015|81.00|08|0.69|-1.00|-1.00|0|4500440012014-2015
450044001|2011-2012|112.64|11|-1.00|0.91|-1.00|0|4500440012011-2012
450044001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|4500440012012-2013
450044001|2013-2014|106.53|11|-1.00|0.80|-1.00|0|4500440012013-2014
450044001|2014-2015|121.54|11|-1.00|0.69|-1.00|0|4500440012014-2015
450044002|2011-2012|96.86|05|0.36|0.50|-1.00|0|4500440022011-2012
450044002|2012-2013|109.20|05|-1.00|0.60|-1.00|0|4500440022012-2013
450044002|2013-2014|90.30|05|-1.00|0.60|-1.00|0|4500440022013-2014
450044002|2014-2015|105.58|05|-1.00|0.42|-1.00|0|4500440022014-2015
450137001|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|4501370012011-2012
450137001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|4501370012012-2013
450137001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|4501370012013-2014
450137001|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|4501370012014-2015
450137001|2011-2012|116.00|11|-1.00|0.73|-1.00|0|4501370012011-2012
450137001|2012-2013|114.41|11|-1.00|0.59|-1.00|0|4501370012012-2013
450137001|2013-2014|110.17|11|-1.00|0.89|-1.00|0|4501370012013-2014
450137001|2014-2015|112.55|11|-1.00|0.55|-1.00|0|4501370012014-2015
450137002|2011-2012|105.64|05|-1.00|0.73|-1.00|0|4501370022011-2012
450137002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|4501370022012-2013
450137002|2013-2014|113.45|05|-1.00|0.55|-1.00|0|4501370022013-2014
450137002|2014-2015|102.20|05|-1.00|0.50|-1.00|0|4501370022014-2015
450239001|2011-2012|93.86|08|0.33|0.67|-1.00|0|4502390012011-2012
450239001|2012-2013|107.22|08|0.31|0.41|0.28|0|4502390012012-2013
450239001|2013-2014|109.04|08|-1.00|0.78|-1.00|0|4502390012013-2014
450239001|2014-2015|116.00|08|-1.00|0.68|-1.00|0|4502390012014-2015
450239001|2011-2012|112.37|11|-1.00|0.77|0.14|0|4502390012011-2012
450239001|2012-2013|110.96|11|-1.00|0.73|-1.00|0|4502390012012-2013
450239001|2013-2014|116.15|11|0.15|0.64|0.21|0|4502390012013-2014
450239001|2014-2015|111.25|11|-1.00|0.60|-1.00|0|4502390012014-2015
450239002|2011-2012|107.06|05|-1.00|0.67|-1.00|0|4502390022011-2012
450239002|2012-2013|105.17|05|0.33|0.42|0.25|0|4502390022012-2013
450239002|2013-2014|116.21|05|-1.00|0.54|0.33|0|4502390022013-2014
450239002|2014-2015|101.69|05|0.38|0.56|-1.00|0|4502390022014-2015
450239003|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|4502390032014-2015
